#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.metazoa_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:metazoa_alignment" name="distribution">
#            <parameter id="gammaShape.s:metazoa_alignment" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="kappa.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Plankina-Grantia.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Plankina-Grantia" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Grantia_compressa" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Plakina_jani" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@metazoa_alignment" id="treeLikelihood.metazoa_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:metazoa_alignment" shape="@gammaShape.s:metazoa_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:metazoa_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:metazoa_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:metazoa_alignment" kappa="@kappa.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@metazoa_alignment" id="empiricalFreqs.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.metazoa_alignment	Tree.height	Tree.treeLength	mutationRate	gammaShape	kappa	CalibratedYuleModel	birthRateY	logP(mrca(Plankina-Grantia))	mrca.age(Plankina-Grantia)	clockRate
610400	-75020.09108102394	-74958.98232636947	-61.10875465447806	-74958.98232636947	10.94033695239398	115.64836332512282	1.0	0.6984890314862322	2.1083146397371277	-52.4096591259138	0.24784330662031653	-0.5712014635797256	5.584422022398324	0.14000354990539587
610600	-75021.55088573082	-74958.48635425117	-63.0645314796417	-74958.48635425117	12.660758133485267	130.12355975424933	1.0	0.69139776197903	2.1317929341265356	-54.82301213182811	0.21690879528558843	-0.24462123103856961	6.097030609587496	0.12413107164351632
610800	-75020.44803154736	-74958.62661860064	-61.82141294672376	-74958.62661860064	11.967373292407771	121.40312714791294	1.0	0.69139776197903	2.1317929341265356	-53.21896176129958	0.1772342268115548	-0.8073955323077467	5.46073931180596	0.13606163086053877
611000	-75023.77523675689	-74962.04533861975	-61.72989813714671	-74962.04533861975	11.88529077508645	125.19820931696172	1.0	0.6726471841823601	2.133488891067126	-53.6834398801913	0.1772342268115548	-0.26948143534415114	5.852199318845575	0.13824022696046057
611200	-75023.54773346575	-74961.27078146659	-62.27695199916161	-74961.27078146659	12.097784438601693	128.40867017646093	1.0	0.6782787662613575	2.106937891328617	-54.42370559588424	0.15309952296463775	-0.2274310217624569	6.028632753253307	0.13059438037204277
611400	-75023.57274596831	-74961.55091947223	-62.021826496087	-74961.55091947223	9.881134383660488	106.02819471777634	1.0	0.6782787662613575	2.2021663461690855	-51.51898846301006	0.30596450209864173	-2.147557750633548	5.019753500901732	0.16502834235207064
611600	-75020.74083336201	-74961.44075328617	-59.30008007583888	-74961.44075328617	9.356635256243754	99.51304356868962	1.0	0.6782787662613575	2.2021663461690855	-49.30318215587324	0.18789511957706828	-2.128833278187917	5.024540640123027	0.16502834235207064
611800	-75021.45456306009	-74961.08990503912	-60.364658020978794	-74961.08990503912	9.857894303361459	104.76323865916414	1.0	0.6817064143892358	2.232685007751094	-50.3301190961119	0.18583523709256333	-2.1620919150410254	5.016053720369781	0.16340083929821864
612000	-75019.87426214894	-74958.40348587898	-61.470776269952644	-74958.40348587898	11.618977002579507	121.61833620734713	1.0	0.6891925089222964	2.3015690520411956	-53.302875868757724	0.16338833601952424	-0.3897371320453218	5.713690919284251	0.14021566151231438
612200	-75023.81641799718	-74960.41109285338	-63.405325143800916	-74960.41109285338	13.055063667645602	133.38220571432987	1.0	0.6833730143451102	2.2677447771116963	-55.201851903497044	0.19961395905501494	-0.24419630973142703	6.095929549896525	0.12186666282688685
612400	-75025.24010728854	-74965.02929878156	-60.210808506984584	-74965.02929878156	10.682926614823604	115.49740521190857	1.0	0.6833730143451102	2.2677447771116963	-51.848564205837256	0.20619254753672495	-0.3705680846834387	5.73094913860135	0.14127847209752092
612600	-75022.49649092845	-74961.34790951194	-61.14858141650592	-74961.34790951194	11.010895262048482	117.87648916238726	1.0	0.6955730261946751	2.324032588011682	-52.46138843434777	0.20619254753672495	-0.6614499045164555	5.533278159996916	0.14011938672978047
612800	-75018.0568764068	-74956.36449206072	-61.69238434608593	-74956.36449206072	11.124639386093289	122.69759991875937	1.0	0.6899265889077881	2.2679904786590996	-53.66126526781327	0.15331768423214656	-0.3288483774770486	5.773001073975755	0.13526509594216735
613000	-75022.67700875599	-74960.80702876489	-61.86997999109474	-74960.80702876489	11.20003177491452	124.29985963907787	1.0	0.6961762280980877	2.2853968276417214	-53.876765382103684	0.15331768423214656	-0.27791624706190265	5.838561320593274	0.13231485761135406
613200	-75022.6944986092	-74961.35215410289	-61.342344506311385	-74961.35215410289	11.912132528898631	121.2594376125061	1.0	0.6931930274962671	2.2926918630652007	-53.22313389732368	0.16330260292908852	-0.3410193612761786	5.759970826115396	0.13559865968709248
613400	-75014.94115948067	-74954.17462571501	-60.766533765668854	-74954.17462571501	10.913318558158624	114.69569276075936	1.0	0.6851704941764768	2.299631505010723	-51.873731088416186	0.2035929735831297	-0.8996005050264669	5.419565183512507	0.14487473033963122
613600	-75015.77588863295	-74956.22776601855	-59.54812261440762	-74956.22776601855	9.555813657483982	104.79559662141858	1.0	0.6851704941764768	2.299631505010723	-50.23485653732716	0.1849208360381659	-1.416181335041201	5.228511185305816	0.16238648713810178
613800	-75021.4546621049	-74956.02233263361	-65.4323294712883	-74956.02233263361	13.573558103413006	144.48265834573485	1.0	0.6851704941764768	2.299631505010723	-56.588756564972066	0.16557023440412952	-1.0569293208715003	6.644646402389237	0.1156598885119407
614000	-75013.03105846909	-74951.87718968139	-61.153868787709214	-74951.87718968139	10.501175315527169	111.4152517009981	1.0	0.6851704941764768	2.299631505010723	-51.49413499052593	0.18678308889496395	-1.7526370420965058	5.126259280606718	0.1540258993288997
614200	-75022.27035910681	-74959.3495613539	-62.9207977529155	-74959.3495613539	13.009702063782251	132.1770717286714	1.0	0.6894525664237446	2.2782273080729967	-54.948167933224504	0.15298904819461448	-0.26898916110079096	6.146965656627771	0.1263690504600604
614400	-75024.91082288529	-74958.27276238652	-66.63806049877118	-74958.27276238652	14.861892151496246	147.74378213076008	1.0	0.7023460014106085	2.3156025945421628	-57.47926322650411	0.12542286025817728	-1.6262496418492005	6.836796955421228	0.11332286799208877
614600	-75014.30976407163	-74951.33186140949	-62.977902662141396	-74951.33186140949	12.272271763235363	131.3778783690951	1.0	0.698434280489037	2.2769907387392134	-54.7044926998562	0.19688623273715097	-0.309217693158675	6.204238023533753	0.12333089563250779
614800	-75020.89225328494	-74959.07257881481	-61.81967447012691	-74959.07257881481	11.687154188308098	125.24565672146268	1.0	0.6908300220258383	2.2910140052508132	-53.57402368538524	0.2018197867745832	-0.25887772535732456	6.128620318598185	0.1310744840384963
615000	-75021.53927105684	-74958.82417737364	-62.71509368319814	-74958.82417737364	12.712924469003422	128.56362181744637	1.0	0.6908300220258383	2.2910140052508132	-54.45426091594444	0.21178134659383796	-0.22591872159824355	6.007980255431883	0.1310744840384963
615200	-75017.14595129371	-74953.69947553292	-63.44647576078881	-74953.69947553292	12.541909626856715	134.8999149066964	1.0	0.6908300220258383	2.2910140052508132	-55.11942305660054	0.169239086885359	-0.5161988868485696	6.381056120672429	0.12177280459533074
615400	-75016.40165225226	-74952.63078134487	-63.77087090738799	-74952.63078134487	13.119147478854142	137.53269208581696	1.0	0.6908300220258383	2.2910140052508132	-55.6619312530303	0.169239086885359	-0.2980858370179894	6.190124280897078	0.12637885214344388
615600	-75013.14355702317	-74951.60489943379	-61.53865758938557	-74951.60489943379	11.378371712449276	121.04740029381928	1.0	0.7098043386179389	2.253596101960468	-53.17303912426521	0.169239086885359	-0.5503686247384283	5.59714936260836	0.13636379021922634
615800	-75022.86155861846	-74958.5526354402	-64.30892317826248	-74958.5526354402	13.02170909590878	138.08309742064964	1.0	0.7098043386179389	2.253596101960468	-55.56099718612762	0.16150220588940037	-0.9794307241316256	6.613856404824002	0.11880853850094865
616000	-75023.65350053742	-74956.85179692184	-66.80170361558514	-74956.85179692184	13.152063659690635	137.54363728789377	1.0	0.7052397581169172	2.2801104374394976	-58.30196990628674	0.26624744696747027	-0.22595380271582635	5.990987506696286	0.12277953725282437
616200	-75023.29580363572	-74959.09827713609	-64.19752649962581	-74959.09827713609	13.115754691821225	139.9490861250275	1.0	0.7122996605119702	2.2644510168880103	-56.258360207836645	0.14331971918103814	-0.28327931188063404	6.169540495510522	0.11872661081045359
616400	-75022.9068116415	-74958.83914383649	-64.06766780500563	-74958.83914383649	13.020470473104549	133.28956107147152	1.0	0.7122996605119702	2.2644510168880103	-55.72435310505318	0.22503098049458806	-0.23663701817093177	6.073639885680942	0.11872661081045359
616600	-75019.5198474222	-74955.29946134244	-64.22038607976374	-74955.29946134244	12.63077039761979	132.64331488034068	1.0	0.7122996605119702	2.2644510168880103	-56.21062308766733	0.11649193320831801	-0.5609514893577612	6.409365445972809	0.12697131939339973
616800	-75024.30473319185	-74962.17880379634	-62.12592939551483	-74962.17880379634	11.868370729048106	125.05641658719998	1.0	0.7122996605119702	2.2644510168880103	-53.82167622426239	0.21871366147579183	-0.22602802344090403	5.989121792514926	0.1296385284485874
617000	-75027.91068256002	-74964.32571964343	-63.58496291658576	-74964.32571964343	12.152361353534571	129.65688203689177	1.0	0.7122996605119702	2.2644510168880103	-55.820031485747876	0.11850222699489443	-0.2990253016881407	6.19135562317765	0.1296385284485874
617200	-75025.54441982921	-74962.06790664638	-63.476513182827546	-74962.06790664638	12.21732484099952	128.7675634307787	1.0	0.7160320212170665	2.242615458812364	-55.71317383664123	0.11850222699489443	-0.30222758560603025	6.195494543352625	0.129683379004176
617400	-75029.61835922474	-74962.71304811594	-66.90531110879367	-74962.71304811594	14.090496188255202	144.0299888649325	1.0	0.7033564837665316	2.272912841356576	-58.85286021305152	0.0955123446930939	-0.807673256058728	6.539389424912095	0.11810567889504667
617600	-75021.99595069756	-74958.1757659957	-63.82018470185875	-74958.1757659957	13.388768401802277	136.00608217403266	1.0	0.7033564837665316	2.272912841356576	-55.95740997510677	0.13355302538385525	-0.28305119954642916	6.169203792660953	0.11810567889504667
617800	-75019.47559998036	-74955.50400311813	-63.97159686223997	-74955.50400311813	13.430306332195942	137.68845749486925	1.0	0.6949376219974337	2.2895046333404254	-55.79495081048482	0.18437196773788306	-0.27669906723025306	6.159542650387797	0.12386126054239395
618000	-75023.10304972755	-74960.04390673306	-63.05914299448541	-74960.04390673306	13.12143317742142	129.8739886369195	1.0	0.6876476093117064	2.310967216667547	-54.91332279650085	0.13716782072473122	-0.5403314044346992	6.396572850678139	0.13108414876726351
618200	-75021.8109868396	-74960.23492616805	-61.57606067154718	-74960.23492616805	11.756528776254331	122.00612071735658	1.0	0.6947351175729123	2.3390284862199477	-53.15851929422532	0.2277992687038642	-0.2872598183675726	6.17531181609185	0.13267208316038429
618400	-75015.97463126473	-74954.1286184802	-61.84601278453794	-74954.1286184802	11.994776833788109	125.46217567191334	1.0	0.6947351175729123	2.3390284862199477	-53.794552549253865	0.16588727193563013	-0.23807979976252083	5.921614902188638	0.13267208316038429
618600	-75023.00804299364	-74957.6423110289	-65.3657319647292	-74957.6423110289	12.798338351450557	134.51261066035917	1.0	0.687898910537455	2.3710424954037923	-57.394272609301304	0.10208411527630191	-0.6376588894358746	6.453799260020963	0.1289059826686278
618800	-75017.67439316936	-74956.89778677975	-60.77660638961948	-74956.89778677975	9.65119025507499	102.70665799967338	1.0	0.6832409242235169	2.3549732599341673	-49.7902604489348	0.20397114523114454	-2.971803087993388	4.828246669441759	0.16405397252686205
619000	-75023.36186495292	-74962.4733292955	-60.88853565741368	-74962.4733292955	9.782492477581204	103.26806924361944	1.0	0.6832409242235169	2.3549732599341673	-49.9044738730414	0.20397114523114454	-2.9695189316809887	4.828734108104342	0.16405397252686205
619200	-75029.18305577656	-74966.26451067862	-62.91854509794275	-74966.26451067862	11.363562208375289	120.1976141502169	1.0	0.6905464963746003	2.3850930609803513	-54.31611390905962	0.2864488629286745	-0.2296648557710756	5.955991460338088	0.13716147096915446
619400	-75023.38520102223	-74959.56515958718	-63.820041435050406	-74959.56515958718	12.070872967071711	121.58876560131381	1.0	0.6905464963746003	2.3850930609803513	-55.913341216813095	0.10690328011104418	-0.5187633250166205	5.61726512285141	0.13716147096915446
619600	-75020.34935022001	-74958.52719310638	-61.8221571136379	-74958.52719310638	11.503455685020167	120.07464611401366	1.0	0.6905464963746003	2.3850930609803513	-52.96513843532621	0.18395562403057347	-0.9267774495055604	5.40797546636105	0.14392200269337618
619800	-75020.05409699907	-74957.50852824109	-62.54556875798169	-74957.50852824109	11.543934522894173	125.36064262398523	1.0	0.6905464963746003	2.3850930609803513	-54.70661980166736	0.13195830553473564	-0.24063606552375216	5.913846901161291	0.13276184566050492
620000	-75018.14850445063	-74956.33393639232	-61.814568058313874	-74956.33393639232	11.210463777265904	125.8027867498507	1.0	0.6841458120981876	2.3642925236740115	-53.67151036591193	0.1836890366839764	-0.2286679213903836	6.037924719812124	0.13530391440900436
620200	-75021.95446763904	-74961.17040836145	-60.78405927759006	-74961.17040836145	11.247311211772828	111.64375202206412	1.0	0.6841458120981876	2.3642925236740115	-51.36883345009205	0.2026313546833153	-1.4027712267384338	5.23286902223489	0.1550570487752382
620400	-75022.35780817586	-74961.71031615381	-60.64749202205604	-74961.71031615381	11.003850917595251	112.74643335969755	1.0	0.6769519393279727	2.324591773554572	-51.53336355169947	0.2026313546833153	-1.1241982335376888	5.329773590160399	0.15432422068349788
620600	-75024.85646557112	-74962.99563726912	-61.86082830200606	-74962.99563726912	11.25108130776682	118.56247930745798	1.0	0.692029889007874	2.3051436994018206	-52.71689449606757	0.2026313546833153	-1.1464632101502992	5.321519396922222	0.14485920431976507
620800	-75016.27074229639	-74955.37778168422	-60.892960612164735	-74955.37778168422	10.770527354655954	115.43390315388031	1.0	0.692029889007874	2.3051436994018206	-52.01761144121411	0.2026313546833153	-0.877878575162437	5.4289977134381555	0.14485920431976507
621000	-75021.77438196272	-74960.57077479664	-61.2036071660886	-74960.57077479664	10.623003249488299	114.54412221315772	1.0	0.692029889007874	2.3051436994018206	-51.92982986548695	0.2039984955671771	-1.2695877841611503	5.2775747680498615	0.14024091766876512
621200	-75022.83627226492	-74961.10038012805	-61.73589213687905	-74961.10038012805	11.233546822347645	124.45147896678455	1.0	0.6990208963414127	2.279606597954579	-53.71057798109008	0.1618190444594437	-0.2555031376759393	5.878115249044001	0.1348193297008905
621400	-75023.41054670952	-74960.68156604751	-62.72898066200568	-74960.68156604751	12.340907151717284	129.95515109839712	1.0	0.6990208963414127	2.279606597954579	-54.83119602983739	0.14644126691295378	-0.22774339934588003	5.9687586275817415	0.1348193297008905
621600	-75020.18302667218	-74958.14975509791	-62.033271574266884	-74958.14975509791	10.968616838517763	121.04671222033134	1.0	0.6990208963414127	2.279606597954579	-53.856955841015136	0.14154295541429762	-0.5402665743247268	5.603468020406929	0.1348193297008905
621800	-75023.96010968326	-74960.88530890192	-63.074800781334	-74960.88530890192	12.362772691764743	126.04035049628558	1.0	0.6990208963414127	2.279606597954579	-54.52780059178553	0.23330156738962654	-0.4116303461624644	5.695173005199886	0.1348193297008905
622000	-75031.96132857505	-74962.63757792901	-69.3237506460474	-74962.63757792901	16.321381185383398	160.04684406996353	1.0	0.7179711673785387	2.278856970455957	-59.04707081665698	0.16983826683499398	-2.439882791772439	7.052162401706056	0.10556019624520392
622200	-75022.0848341689	-74955.49196012631	-66.59287404258271	-74955.49196012631	13.79790922596275	149.48634665679273	1.0	0.7179711673785387	2.278856970455957	-57.92951495489688	0.12017450578061452	-1.1721675234936835	6.687886680656399	0.10556019624520392
622400	-75026.53429514608	-74963.88311345645	-62.6511816896233	-74963.88311345645	11.713512655183317	129.36744380168076	1.0	0.7221971044940222	2.2548848450669756	-54.715795464246426	0.14475123458341266	-0.26340438800266386	6.137136857478098	0.13112329939824943
622600	-75023.0254751044	-74960.6237882282	-62.40168687620184	-74960.6237882282	11.595253791661545	123.65239323344404	1.0	0.7221971044940222	2.2548848450669756	-54.02393469912149	0.14923527576988646	-0.6752889160045836	5.525923232292566	0.13112329939824943
622800	-75020.73016434339	-74954.28552366063	-66.44464068275964	-74954.28552366063	13.25117248412881	144.06764277362728	1.0	0.7221971044940222	2.2548848450669756	-56.760354527633154	0.1318497675583865	-2.1055773613409783	6.969480791118692	0.11279991138543415
623000	-75019.13678020211	-74956.59735627228	-62.53942392983791	-74956.59735627228	12.314462205248534	122.19603782681025	1.0	0.7221971044940222	2.2548848450669756	-54.41761816314095	0.1318497675583865	-0.5430969729114463	5.601687547102329	0.13436474719238642
623200	-75013.03827618626	-74953.92344040293	-59.11483578333233	-74953.92344040293	9.295889225098916	102.45353300235982	1.0	0.7126794167032025	2.2357292903623938	-49.45099364243366	0.21312120185556005	-1.6223397181627672	5.16437198302174	0.1553598253028423
623400	-75015.54391580427	-74955.30102083858	-60.24289496569672	-74955.30102083858	10.08254441638582	104.96036057144497	1.0	0.7231349998524922	2.2049462532033623	-50.24202763973922	0.26060404437183804	-1.7599905480501978	5.124157778077161	0.15768614119667795
623600	-75016.9647308904	-74956.03047915289	-60.93425173749956	-74956.03047915289	11.050903344921544	119.03059011007971	1.0	0.7162033651462699	2.231380304744899	-52.9690882247762	0.15544560630476295	-0.23714676936077153	5.924649430274071	0.14345052149803067
623800	-75018.6079867742	-74959.52650281832	-59.08148395587285	-74959.52650281832	9.62733399494094	102.68418375972249	1.0	0.7162033651462699	2.231380304744899	-49.43675290557434	0.2397948535313754	-1.483575536480819	5.206972830277521	0.1576546280412165
624000	-75021.24850514175	-74960.6433513782	-60.605153763543285	-74960.6433513782	11.10791162621874	114.53376730026041	1.0	0.7079186087923007	2.200791661146844	-51.97087797696417	0.2397948535313754	-0.4934036188685144	5.634204793481525	0.14740947629777768
624200	-75027.69135486023	-74967.18200018798	-60.509354672244555	-74967.18200018798	11.539341483749682	118.56604028257601	1.0	0.7079186087923007	2.200791661146844	-52.38032096145862	0.18698658862335474	-0.23671248962332725	5.926104340524629	0.13955079146528102
624400	-75017.59224401684	-74955.33773989862	-62.25450411822362	-74955.33773989862	12.29059295036728	128.58825193719423	1.0	0.7079186087923007	2.200791661146844	-54.20646367564736	0.17422029235642564	-0.22637762057474384	6.017121155481107	0.12952460523240833
624600	-75023.6812128276	-74952.99311426216	-70.6880985654452	-74952.99311426216	14.881654079443688	157.19740949926685	1.0	0.7079186087923007	2.200791661146844	-58.16778701707845	0.15648530625711574	-4.80591753355626	7.5132954405719214	0.10043610860374647
624800	-75017.4051220351	-74955.7728188495	-61.63230318559616	-74955.7728188495	11.633326976819502	122.63017561498086	1.0	0.7079186087923007	2.200791661146844	-53.42490744261866	0.16717441163890726	-0.4269815819341224	5.6828326709058805	0.13264137884527943
625000	-75020.78155157833	-74958.2805505069	-62.50100107143509	-74958.2805505069	12.471875575934867	127.49239952355967	1.0	0.7079186087923007	2.200791661146844	-54.25550906004506	0.21200221823163212	-0.22771149215707692	5.969015007565359	0.13249190907013902
625200	-75020.6274928914	-74956.53928811752	-64.08820477388392	-74956.53928811752	13.482543173707082	138.4328266581956	1.0	0.717213917458419	2.1751292395665147	-55.69211148505957	0.1699750499931168	-0.5998833904612544	6.432488171986545	0.1177032775189966
625400	-75021.16219849544	-74957.37643422921	-63.78576426623147	-74957.37643422921	12.685069435169183	136.76260668640936	1.0	0.717213917458419	2.1751292395665147	-55.41617018667796	0.1699750499931168	-0.573384181190416	6.4168889711576025	0.1177032775189966
625600	-75018.18605047304	-74954.88236165975	-63.303688813291366	-74954.88236165975	12.228392104064186	134.80025097765918	1.0	0.7088319146000145	2.203134819896882	-55.18408793962474	0.1699750499931168	-0.32075254580601065	6.217900428133222	0.12143158808718096
625800	-75021.84782289462	-74959.75553749385	-62.09228540076535	-74959.75553749385	10.42374170122233	114.7827540299356	1.0	0.7100542166476518	2.1815228125162434	-52.9357032399757	0.2761125334910221	-0.8802350174715565	5.427966930664481	0.13779860541730718
